 "Solar Data" "Start Date" "End Date"
576 0.0 2023-01-01 2024-01-01
577 0.0 2023-01-01 2024-01-01
578 0.0 2023-01-01 2024-01-01
579 0.0 2023-01-01 2024-01-01
580 0.0 2023-01-01 2024-01-01
581 0.0 2023-01-01 2024-01-01
582 0.0 2023-01-01 2024-01-01
583 0.0 2023-01-01 2024-01-01
584 0.0 2023-01-01 2024-01-01
585 0.00012314963570330775 2023-01-01 2024-01-01
586 0.03422547529289864 2023-01-01 2024-01-01
587 1.0 2023-01-01 2024-01-01
588 1.0 2023-01-01 2024-01-01
589 1.0 2023-01-01 2024-01-01
590 1.0 2023-01-01 2024-01-01
591 1.0 2023-01-01 2024-01-01
592 1.0 2023-01-01 2024-01-01
593 1.0 2023-01-01 2024-01-01
594 1.0 2023-01-01 2024-01-01
595 1.0 2023-01-01 2024-01-01
596 0.9814558677860312 2023-01-01 2024-01-01
597 0.8065077214861917 2023-01-01 2024-01-01
598 0.0371546965071701 2023-01-01 2024-01-01
599 0.0001530254022738252 2023-01-01 2024-01-01
600 0.0 2023-01-01 2024-01-01
601 0.0 2023-01-01 2024-01-01
602 0.0 2023-01-01 2024-01-01
603 0.0 2023-01-01 2024-01-01
604 0.0 2023-01-01 2024-01-01
605 0.0 2023-01-01 2024-01-01
606 0.0 2023-01-01 2024-01-01
607 0.0 2023-01-01 2024-01-01
608 0.0 2023-01-01 2024-01-01
609 0.00010454778315610048 2023-01-01 2024-01-01
610 0.03258996389592208 2023-01-01 2024-01-01
611 1.0 2023-01-01 2024-01-01
612 1.0 2023-01-01 2024-01-01
613 1.0 2023-01-01 2024-01-01
614 1.0 2023-01-01 2024-01-01
615 1.0 2023-01-01 2024-01-01
616 1.0 2023-01-01 2024-01-01
617 1.0 2023-01-01 2024-01-01
618 1.0 2023-01-01 2024-01-01
619 1.0 2023-01-01 2024-01-01
620 0.9561423755819629 2023-01-01 2024-01-01
621 0.7240496586538518 2023-01-01 2024-01-01
622 0.04015417542181535 2023-01-01 2024-01-01
623 0.00011263985499556326 2023-01-01 2024-01-01
624 0.0 2023-01-01 2024-01-01
625 0.0 2023-01-01 2024-01-01
626 0.0 2023-01-01 2024-01-01
627 0.0 2023-01-01 2024-01-01
628 0.0 2023-01-01 2024-01-01
629 0.0 2023-01-01 2024-01-01
630 0.0 2023-01-01 2024-01-01
631 0.0 2023-01-01 2024-01-01
632 0.0 2023-01-01 2024-01-01
633 6.904150163731829e-05 2023-01-01 2024-01-01
634 0.036804042292815226 2023-01-01 2024-01-01
635 1.0 2023-01-01 2024-01-01
636 1.0 2023-01-01 2024-01-01
637 1.0 2023-01-01 2024-01-01
638 1.0 2023-01-01 2024-01-01
639 1.0 2023-01-01 2024-01-01
640 1.0 2023-01-01 2024-01-01
641 0.8690899185126227 2023-01-01 2024-01-01
642 0.7313114498960155 2023-01-01 2024-01-01
643 0.5486572879770314 2023-01-01 2024-01-01
644 0.3888563542966468 2023-01-01 2024-01-01
645 0.2502783106247376 2023-01-01 2024-01-01
646 0.03838591207949129 2023-01-01 2024-01-01
647 6.697766478402176e-05 2023-01-01 2024-01-01
648 0.0 2023-01-01 2024-01-01
649 0.0 2023-01-01 2024-01-01
650 0.0 2023-01-01 2024-01-01
651 0.0 2023-01-01 2024-01-01
